caldt,spindx,sprtrn,vwretd,vwretx
1971-02-25,96.92,0.001964,0.001954,0.001928
1971-02-26,96.75,-0.001754,-0.001778,-0.001816
1971-03-01,97.0,0.002584,0.002716,0.002568
1971-03-02,96.98,-0.000206,-3e-06,-0.000244
1971-03-03,96.95,-0.000309,-3.6e-05,-0.000192
1971-03-04,97.92,0.010005,0.010279,0.010168
1971-03-05,98.96,0.010621,0.010676,0.01064
1971-03-08,99.38,0.004244,0.004336,0.004221
1971-03-09,99.46,0.000805,0.000983,0.000813
1971-03-10,99.3,-0.001609,-0.001401,-0.001418
1971-03-11,99.39,0.000906,0.001156,0.001124
1971-03-12,99.57,0.001811,0.00187,0.001854
1971-03-15,100.71,0.011449,0.011576,0.011566
1971-03-16,101.21,0.004965,0.00493,0.004917
1971-03-17,101.12,-0.000889,-0.000777,-0.000777
1971-03-18,101.19,0.000692,0.000624,0.00061
1971-03-19,101.01,-0.001779,-0.00178,-0.00181
1971-03-22,100.62,-0.003861,-0.003705,-0.003808
1971-03-23,100.28,-0.003379,-0.003444,-0.003454
1971-03-24,99.62,-0.006582,-0.006507,-0.006507
1971-03-25,99.61,-0.0001,-0.000108,-0.000203
1971-03-26,99.95,0.003413,0.003516,0.003515
1971-03-29,100.03,0.0008,0.000977,0.000957
1971-03-30,100.26,0.002299,0.00226,0.002188
1971-03-31,100.31,0.000499,0.000525,0.000519
1971-04-01,100.39,0.000798,0.000695,0.000695
1971-04-02,100.56,0.001693,0.001684,0.001569
1971-04-05,100.79,0.002287,0.002232,0.002192
1971-04-06,101.51,0.007144,0.007276,0.007272
1971-04-07,101.98,0.00463,0.004473,0.004469
1971-04-08,102.1,0.001177,0.001315,0.001244
1971-04-12,102.88,0.00764,0.007499,0.007469
1971-04-13,102.98,0.000972,0.000946,0.000937
1971-04-14,103.37,0.003787,0.003777,0.003735
1971-04-15,103.52,0.001451,0.001661,0.001648
1971-04-16,103.49,-0.00029,-0.000271,-0.000271
1971-04-19,104.01,0.005025,0.005108,0.005004
1971-04-20,103.61,-0.003846,-0.003974,-0.004059
1971-04-21,103.36,-0.002413,-0.002375,-0.002457
1971-04-22,103.56,0.001935,0.002256,0.002168
1971-04-23,104.05,0.004732,0.004774,0.004773
1971-04-26,103.94,-0.001057,-0.001069,-0.00116
1971-04-27,104.39,0.004329,0.00473,0.004506
1971-04-28,104.77,0.00364,0.003588,0.003578
1971-04-29,104.63,-0.001336,-0.00132,-0.001358
1971-04-30,103.95,-0.006499,-0.006544,-0.006637
1971-05-03,103.29,-0.006349,-0.005683,-0.006478
1971-05-04,103.79,0.004841,0.005502,0.005082
1971-05-05,103.78,-9.6e-05,-2e-06,-8.3e-05
1971-05-06,103.23,-0.0053,-0.0051,-0.005495
1971-05-07,102.87,-0.003487,-0.00282,-0.003575
1971-05-10,102.36,-0.004958,-0.004745,-0.005006
1971-05-11,102.62,0.00254,0.002623,0.002508
1971-05-12,102.9,0.002729,0.002866,0.002783
1971-05-13,102.69,-0.002041,-0.002033,-0.002041
1971-05-14,102.21,-0.004674,-0.004698,-0.004736
1971-05-17,100.69,-0.014871,-0.014734,-0.014897
1971-05-18,100.83,0.00139,0.001417,0.001229
1971-05-19,101.07,0.00238,0.002715,0.002538
1971-05-20,101.31,0.002375,0.002445,0.002416
1971-05-21,100.99,-0.003159,-0.003216,-0.003276
1971-05-24,100.13,-0.008516,-0.0084,-0.008699
1971-05-25,99.47,-0.006591,-0.006307,-0.0066
1971-05-26,99.59,0.001206,0.001355,0.001274
1971-05-27,99.4,-0.001908,-0.001212,-0.001939
1971-05-28,99.63,0.002314,0.002332,0.002221
1971-06-01,100.2,0.005721,0.005983,0.005806
1971-06-02,100.96,0.007585,0.007616,0.007591
1971-06-03,101.01,0.000495,0.000906,0.000865
1971-06-04,101.3,0.002871,0.003006,0.002878
1971-06-07,101.14,-0.001579,-0.001812,-0.001996
1971-06-08,100.32,-0.008108,-0.008093,-0.008198
1971-06-09,100.29,-0.000299,-0.000161,-0.000244
1971-06-10,100.64,0.00349,0.003377,0.003352
1971-06-11,101.07,0.004273,0.004385,0.004355
1971-06-14,100.22,-0.00841,-0.008401,-0.008484
1971-06-15,100.32,0.000998,0.001096,0.001089
1971-06-16,100.52,0.001994,0.002051,0.001983
1971-06-17,100.5,-0.000199,-6.4e-05,-0.000189
1971-06-18,98.97,-0.015224,-0.015018,-0.015035
1971-06-21,97.87,-0.011115,-0.01098,-0.010985
1971-06-22,97.59,-0.002861,-0.002776,-0.002823
1971-06-23,98.41,0.008403,0.008454,0.008449
1971-06-24,98.17,-0.002439,-0.002241,-0.002344
1971-06-25,97.99,-0.001834,-0.001911,-0.001929
1971-06-28,97.74,-0.002551,-0.002516,-0.002587
1971-06-29,98.82,0.01105,0.01099,0.010962
1971-06-30,99.7,0.008905,0.009048,0.009048
1971-07-01,99.78,0.000802,0.000802,0.000788
1971-07-02,99.78,0.0,7.3e-05,-4.4e-05
1971-07-06,99.76,-0.0002,-9.4e-05,-0.000102
1971-07-07,100.04,0.002807,0.002849,0.002831
1971-07-08,100.34,0.002999,0.002998,0.002994
1971-07-09,100.69,0.003488,0.003403,0.003346
1971-07-12,100.82,0.001291,0.001338,0.001308
1971-07-13,99.5,-0.013093,-0.01314,-0.013182
1971-07-14,99.22,-0.002814,-0.002739,-0.002827
1971-07-15,99.28,0.000605,0.000397,0.000389
1971-07-16,99.11,-0.001712,-0.001772,-0.001772
1971-07-19,98.93,-0.001816,-0.001657,-0.001737
1971-07-20,99.32,0.003942,0.004073,0.004008
1971-07-21,99.28,-0.000403,-0.000272,-0.000272
1971-07-22,99.11,-0.001712,-0.00177,-0.00177
1971-07-23,98.94,-0.001715,-0.0015,-0.001594
1971-07-26,98.67,-0.002729,-0.002706,-0.002802
1971-07-27,97.78,-0.00902,-0.008995,-0.009211
1971-07-28,97.07,-0.007261,-0.007381,-0.007409
1971-07-29,96.02,-0.010817,-0.010752,-0.010752
1971-07-30,95.58,-0.004582,-0.004568,-0.004686
1971-08-02,95.96,0.003976,0.004601,0.003925
1971-08-03,94.51,-0.015111,-0.014767,-0.015078
1971-08-04,93.89,-0.00656,-0.006357,-0.006712
1971-08-05,94.09,0.00213,0.002785,0.002312
1971-08-06,94.25,0.001701,0.002671,0.001808
1971-08-09,93.53,-0.007639,-0.007358,-0.00768
1971-08-10,93.54,0.000107,0.000181,1.2e-05
1971-08-11,94.66,0.011974,0.012075,0.011983
1971-08-12,96.0,0.014156,0.014351,0.014293
1971-08-13,95.69,-0.003229,-0.003132,-0.003132
1971-08-16,98.76,0.032083,0.034634,0.034382
1971-08-17,99.99,0.012454,0.006603,0.006415
1971-08-18,98.6,-0.013901,-0.013869,-0.01402
1971-08-19,98.16,-0.004462,-0.004315,-0.004328
1971-08-20,98.33,0.001732,0.001937,0.001924
1971-08-23,99.34,0.010272,0.01045,0.010229
1971-08-24,100.4,0.01067,0.010439,0.010381
1971-08-25,100.41,0.0001,0.000948,0.000107
1971-08-26,100.24,-0.001693,-0.001405,-0.001615
1971-08-27,100.48,0.002394,0.002464,0.002451
1971-08-30,99.52,-0.009554,-0.009488,-0.00957
1971-08-31,99.03,-0.004924,-0.004925,-0.00503
1971-09-01,99.07,0.000404,0.000478,0.000374
1971-09-02,99.29,0.002221,0.002212,0.002173
1971-09-03,100.69,0.0141,0.014636,0.014371
1971-09-07,101.15,0.004568,0.004506,0.004426
1971-09-08,101.34,0.001878,0.002099,0.00209
1971-09-09,100.8,-0.005329,-0.00526,-0.005346
1971-09-10,100.42,-0.00377,-0.003683,-0.003757
1971-09-13,100.07,-0.003485,-0.003332,-0.003426
1971-09-14,99.34,-0.007295,-0.007256,-0.00729
1971-09-15,99.77,0.004329,0.004443,0.004443
1971-09-16,99.66,-0.001103,-0.001247,-0.001293
1971-09-17,99.96,0.00301,0.00322,0.003197
1971-09-20,99.68,-0.002801,-0.00286,-0.002884
1971-09-21,99.34,-0.003411,-0.003069,-0.003197
1971-09-22,98.47,-0.008758,-0.008822,-0.008824
1971-09-23,98.38,-0.000914,-0.000848,-0.000854
1971-09-24,98.15,-0.002338,-0.002215,-0.002337
1971-09-27,97.62,-0.0054,-0.005318,-0.005347
1971-09-28,97.88,0.002663,0.002624,0.002606
1971-09-29,97.9,0.000204,0.000132,6.4e-05
1971-09-30,98.34,0.004494,0.004763,0.00467
1971-10-01,98.93,0.006,0.005974,0.005974
1971-10-04,99.21,0.00283,0.002895,0.002768
1971-10-05,99.11,-0.001008,-0.000905,-0.000932
1971-10-06,99.82,0.007164,0.00719,0.007186
1971-10-07,100.02,0.002004,0.002043,0.002043
1971-10-08,99.36,-0.006599,-0.006455,-0.006547
1971-10-11,99.16,-0.002013,-0.002047,-0.002047
1971-10-12,99.57,0.004135,0.004011,0.003973
1971-10-13,99.03,-0.005423,-0.00547,-0.00547
1971-10-14,98.13,-0.009088,-0.008892,-0.008933
1971-10-15,97.79,-0.003465,-0.003591,-0.003602
1971-10-18,97.35,-0.004499,-0.004389,-0.004532
1971-10-19,97.0,-0.003595,-0.003423,-0.003478
1971-10-20,95.65,-0.013918,-0.013754,-0.013758
1971-10-21,95.6,-0.000523,-0.000495,-0.000593
1971-10-22,95.51,-0.000941,-0.000838,-0.000915
1971-10-25,95.1,-0.004293,-0.004246,-0.004246
1971-10-26,94.74,-0.003785,-0.003663,-0.003908
1971-10-27,93.79,-0.010027,-0.010017,-0.010039
1971-10-28,93.96,0.001813,0.001838,0.001731
1971-10-29,94.23,0.002874,0.003734,0.002882
1971-11-01,92.8,-0.015176,-0.014742,-0.014923
1971-11-02,93.18,0.004095,0.004048,0.004048
1971-11-03,94.91,0.018566,0.018636,0.0186
1971-11-04,94.79,-0.001264,-0.000447,-0.000774
1971-11-05,94.46,-0.003481,-0.002126,-0.003448
1971-11-08,94.39,-0.000741,-0.000589,-0.000703
1971-11-09,94.46,0.000742,0.000812,0.000566
1971-11-10,93.41,-0.011116,-0.011078,-0.011115
1971-11-11,92.12,-0.01381,-0.013792,-0.013847
1971-11-12,92.12,0.0,-2.9e-05,-6e-05
1971-11-15,91.81,-0.003365,-0.003121,-0.003468
1971-11-16,92.71,0.009803,0.010098,0.009883
1971-11-17,92.85,0.00151,0.001857,0.001714
1971-11-18,92.13,-0.007754,-0.007579,-0.007621
1971-11-19,91.61,-0.005644,-0.005513,-0.005819
1971-11-22,90.79,-0.008951,-0.008179,-0.009002
1971-11-23,90.16,-0.006939,-0.006969,-0.007097
1971-11-24,90.33,0.001886,0.002054,0.001824
1971-11-26,91.94,0.017824,0.017994,0.017967
1971-11-29,93.41,0.015989,0.016324,0.016004
1971-11-30,93.99,0.006209,0.006239,0.006183
1971-12-01,95.54,0.016491,0.016624,0.016503
1971-12-02,95.84,0.00314,0.003263,0.003109
1971-12-03,97.06,0.01273,0.012635,0.01261
1971-12-06,96.51,-0.005667,-0.005333,-0.005608
1971-12-07,96.87,0.00373,0.003911,0.00382
1971-12-08,96.92,0.000516,0.000596,0.000569
1971-12-09,96.96,0.000413,0.000401,0.000322
1971-12-10,97.69,0.007529,0.007615,0.007605
1971-12-13,97.97,0.002866,0.003165,0.003033
1971-12-14,97.67,-0.003062,-0.003214,-0.003273
1971-12-15,98.54,0.008908,0.00904,0.009018
1971-12-16,99.74,0.012178,0.012352,0.012344
1971-12-17,100.26,0.005214,0.005258,0.005239
1971-12-20,101.55,0.012867,0.012918,0.012913
1971-12-21,101.8,0.002462,0.002557,0.002506
1971-12-22,101.18,-0.00609,-0.005995,-0.005997
1971-12-23,100.74,-0.004349,-0.004485,-0.004487
1971-12-27,100.95,0.002085,0.002254,0.002123
1971-12-28,101.95,0.009906,0.009982,0.00994
1971-12-29,102.21,0.00255,0.002378,0.00236
1971-12-30,101.78,-0.004207,-0.00407,-0.00413
1971-12-31,102.09,0.003046,0.002975,0.002965
1972-01-03,101.67,-0.004114,-0.004136,-0.004158
1972-01-04,102.09,0.004131,0.0042,0.004105
1972-01-05,103.07,0.009599,0.009352,0.00933
1972-01-06,103.51,0.004269,0.004271,0.004263
1972-01-07,103.47,-0.000386,-0.000263,-0.000267
1972-01-10,103.32,-0.00145,-0.001311,-0.001404
1972-01-11,103.65,0.003194,0.003214,0.003201
1972-01-12,103.59,-0.000579,-0.000474,-0.000474
1972-01-13,102.99,-0.005792,-0.005836,-0.005836
1972-01-14,103.39,0.003884,0.003939,0.003884
1972-01-17,103.7,0.002998,0.003085,0.002987
1972-01-18,104.05,0.003375,0.003383,0.003354
1972-01-19,103.88,-0.001634,-0.001583,-0.001618
1972-01-20,103.88,0.0,-8.9e-05,-9.9e-05
1972-01-21,103.65,-0.002214,-0.002031,-0.002032
1972-01-24,102.57,-0.01042,-0.010339,-0.010345
1972-01-25,102.78,0.002047,0.002109,0.00193
1972-01-26,102.5,-0.002724,-0.002683,-0.002729
1972-01-27,103.5,0.009756,0.009637,0.009637
1972-01-28,104.16,0.006377,0.006309,0.006281
1972-01-31,103.94,-0.002112,-0.001618,-0.002131
1972-02-01,104.01,0.000673,0.000907,0.000577
1972-02-02,104.68,0.006442,0.006491,0.006459
1972-02-03,104.64,-0.000382,0.000197,-0.000313
1972-02-04,104.86,0.002102,0.002967,0.002132
1972-02-07,104.54,-0.003052,-0.002882,-0.003063
1972-02-08,104.74,0.001913,0.00205,0.002032
1972-02-09,105.55,0.007733,0.007975,0.007785
1972-02-10,105.59,0.000379,0.000394,0.000388
1972-02-11,105.08,-0.00483,-0.004335,-0.004784
1972-02-14,104.59,-0.004663,-0.00442,-0.00471
1972-02-15,105.03,0.004207,0.004437,0.004174
1972-02-16,105.62,0.005617,0.005632,0.005624
1972-02-17,105.59,-0.000284,-0.000502,-0.000502
1972-02-18,105.28,-0.002936,-0.0027,-0.002929
1972-02-22,105.29,9.5e-05,-2.8e-05,-0.000121
1972-02-23,105.38,0.000855,0.000856,0.000775
1972-02-24,105.45,0.000664,0.001661,0.000687
1972-02-25,106.18,0.006923,0.006956,0.006927
1972-02-28,106.19,9.4e-05,0.000487,0.000354
1972-02-29,106.57,0.003578,0.003846,0.003737
1972-03-01,107.35,0.007319,0.007562,0.007413
1972-03-02,107.32,-0.000279,-0.000127,-0.000252
1972-03-03,107.94,0.005777,0.005786,0.005753
1972-03-06,108.77,0.007689,0.008005,0.00781
1972-03-07,108.87,0.000919,0.000963,0.000894
1972-03-08,108.96,0.000827,0.000774,0.000767
1972-03-09,108.94,-0.000184,-6.5e-05,-0.000169
1972-03-10,108.37,-0.005232,-0.005143,-0.005189
1972-03-13,107.33,-0.009597,-0.00953,-0.009598
1972-03-14,107.61,0.002609,0.002703,0.002664
1972-03-15,107.75,0.001301,0.001209,0.001209
1972-03-16,107.5,-0.00232,-0.002177,-0.002177
1972-03-17,107.92,0.003907,0.003862,0.003862
1972-03-20,107.59,-0.003058,-0.003056,-0.003141
1972-03-21,106.69,-0.008365,-0.008372,-0.008382
1972-03-22,106.84,0.001406,0.001424,0.001422
1972-03-23,107.75,0.008517,0.008627,0.008624
1972-03-24,107.52,-0.002135,-0.002062,-0.002201
1972-03-27,107.3,-0.002046,-0.001965,-0.001987
1972-03-28,107.17,-0.001212,-0.001132,-0.001138
1972-03-29,106.49,-0.006345,-0.006393,-0.006458
1972-03-30,107.2,0.006667,0.006664,0.006662
1972-04-03,107.48,0.002612,0.00269,0.002656
1972-04-04,108.12,0.005955,0.005939,0.005836
1972-04-05,109.0,0.008139,0.008228,0.008211
1972-04-06,109.42,0.003853,0.003983,0.003975
1972-04-07,109.62,0.001828,0.002005,0.002005
1972-04-10,109.45,-0.001551,-0.001872,-0.001954
1972-04-11,109.76,0.002832,0.002888,0.002872
1972-04-12,110.18,0.003827,0.003806,0.003806
1972-04-13,109.91,-0.002451,-0.002499,-0.002499
1972-04-14,109.84,-0.000637,-0.000649,-0.000665
1972-04-17,109.51,-0.003004,-0.00302,-0.003121
1972-04-18,109.77,0.002374,0.00241,0.002358
1972-04-19,109.2,-0.005193,-0.004972,-0.00501
1972-04-20,109.04,-0.001465,-0.001624,-0.00163
1972-04-21,108.89,-0.001376,-0.001294,-0.001294
1972-04-24,108.19,-0.006429,-0.006358,-0.006464
1972-04-25,107.12,-0.00989,-0.009556,-0.009767
1972-04-26,106.89,-0.002147,-0.002074,-0.002083
1972-04-27,107.05,0.001497,0.001579,0.001576
1972-04-28,107.67,0.005792,0.005871,0.005867
1972-05-01,106.69,-0.009102,-0.008761,-0.009204
1972-05-02,106.08,-0.005718,-0.005629,-0.005912
1972-05-03,105.99,-0.000848,-0.000944,-0.000973
1972-05-04,106.25,0.002453,0.003657,0.00245
1972-05-05,106.63,0.003576,0.004369,0.003674
1972-05-08,106.14,-0.004595,-0.0043,-0.004569
1972-05-09,104.74,-0.01319,-0.013142,-0.013307
1972-05-10,105.42,0.006492,0.00654,0.006473
1972-05-11,105.77,0.00332,0.003518,0.003483
1972-05-12,106.38,0.005767,0.005819,0.005789
1972-05-15,106.86,0.004512,0.004682,0.004489
1972-05-16,106.66,-0.001872,-0.002044,-0.002096
1972-05-17,106.89,0.002156,0.002525,0.002221
1972-05-18,107.94,0.009823,0.009759,0.009754
1972-05-19,108.98,0.009635,0.009755,0.009708
1972-05-22,109.69,0.006515,0.006781,0.006564
1972-05-23,109.78,0.00082,0.001047,0.000957
1972-05-24,110.31,0.004828,0.004672,0.004572
1972-05-25,110.46,0.00136,0.002417,0.001556
1972-05-26,110.66,0.001811,0.001807,0.001732
1972-05-30,110.35,-0.002801,-0.002684,-0.00278
1972-05-31,109.53,-0.007431,-0.007563,-0.007571
1972-06-01,109.69,0.001461,0.001626,0.00153
1972-06-02,109.73,0.000365,0.000634,0.000624
1972-06-05,108.82,-0.008293,-0.008085,-0.00828
1972-06-06,108.21,-0.005606,-0.005454,-0.005525
1972-06-07,107.65,-0.005175,-0.005094,-0.005103
1972-06-08,107.28,-0.003437,-0.003349,-0.003523
1972-06-09,106.86,-0.003915,-0.003904,-0.004012
1972-06-12,107.01,0.001404,0.001371,0.001289
1972-06-13,107.55,0.005046,0.005204,0.005139
1972-06-14,108.39,0.00781,0.007885,0.007879
1972-06-15,108.44,0.000461,0.000543,0.000536
1972-06-16,108.36,-0.000738,-0.00061,-0.000681
1972-06-19,108.11,-0.002307,-0.002053,-0.002123
1972-06-20,108.56,0.004162,0.004237,0.004237
1972-06-21,108.79,0.002119,0.002285,0.002244
1972-06-22,108.68,-0.001011,-0.000948,-0.000949
1972-06-23,108.27,-0.003773,-0.003806,-0.003806
1972-06-26,107.48,-0.007297,-0.007268,-0.007372
1972-06-27,107.37,-0.001023,-0.000989,-0.001005
1972-06-28,107.02,-0.00326,-0.003108,-0.003172
1972-06-29,106.82,-0.001869,-0.00189,-0.001899
1972-06-30,107.14,0.002996,0.002974,0.002935
1972-07-03,107.49,0.003267,0.003283,0.003183
1972-07-05,108.1,0.005675,0.005778,0.005761
1972-07-06,109.04,0.008696,0.00869,0.008672
1972-07-07,108.69,-0.00321,-0.003222,-0.003222
1972-07-10,108.11,-0.005336,-0.005211,-0.005284
1972-07-11,107.32,-0.007307,-0.007316,-0.007338
1972-07-12,106.89,-0.004007,-0.004099,-0.004099
1972-07-13,106.28,-0.005707,-0.005691,-0.005691
1972-07-14,106.8,0.004893,0.004895,0.004843
1972-07-17,105.88,-0.008614,-0.008555,-0.008656
1972-07-18,105.83,-0.000472,-0.000267,-0.000291
1972-07-19,106.14,0.002929,0.002925,0.002889
1972-07-20,105.81,-0.003109,-0.003092,-0.003114
1972-07-21,106.66,0.008033,0.008122,0.008122
1972-07-24,107.92,0.011813,0.01183,0.011816
1972-07-25,107.6,-0.002965,-0.002763,-0.002915
1972-07-26,107.53,-0.000651,-0.000534,-0.000598
1972-07-27,107.28,-0.002325,-0.002381,-0.002381
1972-07-28,107.38,0.000932,0.000925,0.000917
1972-07-31,107.39,9.3e-05,0.000431,1.4e-05
1972-08-01,108.4,0.009405,0.009803,0.009483
1972-08-02,109.29,0.00821,0.008219,0.008175
1972-08-03,110.14,0.007777,0.008258,0.007735
1972-08-04,110.43,0.002633,0.003515,0.002701
1972-08-07,110.61,0.00163,0.001887,0.001691
1972-08-08,110.69,0.000723,0.000897,0.000706
1972-08-09,110.86,0.001536,0.00173,0.001584
1972-08-10,111.05,0.001714,0.001915,0.00191
1972-08-11,111.95,0.008104,0.008587,0.008139
1972-08-14,112.55,0.00536,0.005387,0.005209
1972-08-15,112.06,-0.004354,-0.004221,-0.004349
1972-08-16,111.66,-0.00357,-0.003423,-0.003511
1972-08-17,111.34,-0.002866,-0.002748,-0.002765
1972-08-18,111.76,0.003772,0.003804,0.003804
1972-08-21,111.72,-0.000358,-0.000289,-0.000485
1972-08-22,112.41,0.006176,0.006245,0.00622
1972-08-23,112.26,-0.001334,-0.001336,-0.001438
1972-08-24,111.02,-0.011046,-0.011061,-0.011067
1972-08-25,110.67,-0.003153,-0.002233,-0.003004
1972-08-28,110.23,-0.003976,-0.00374,-0.004053
1972-08-29,110.41,0.001633,0.001762,0.001659
1972-08-30,110.57,0.001449,0.001481,0.00147
1972-08-31,111.09,0.004703,0.004755,0.004734
1972-09-01,111.51,0.003781,0.004102,0.003846
1972-09-05,111.23,-0.002511,-0.002378,-0.002509
1972-09-06,110.55,-0.006113,-0.006202,-0.006206
1972-09-07,110.29,-0.002352,-0.00234,-0.002348
1972-09-08,110.15,-0.001269,-0.001141,-0.001204
1972-09-11,109.51,-0.00581,-0.005677,-0.005804
1972-09-12,108.47,-0.009497,-0.00946,-0.009539
1972-09-13,108.9,0.003964,0.003874,0.003864
1972-09-14,108.93,0.000275,0.00029,0.000283
1972-09-15,108.81,-0.001102,-0.001132,-0.001144
1972-09-18,108.61,-0.001838,-0.001702,-0.001803
1972-09-19,108.55,-0.000552,-0.000398,-0.000513
1972-09-20,108.6,0.000461,0.000404,0.000404
1972-09-21,108.43,-0.001565,-0.001446,-0.001485
1972-09-22,108.52,0.00083,0.000949,0.000941
1972-09-25,108.05,-0.004331,-0.00417,-0.00427
1972-09-26,108.17,0.001111,0.001041,0.00102
1972-09-27,109.66,0.013775,0.013841,0.013834
1972-09-28,110.35,0.006292,0.006672,0.006584
1972-09-29,110.55,0.001812,0.001876,0.001821
1972-10-02,110.16,-0.003528,-0.003419,-0.003463
1972-10-03,110.3,0.001271,0.001398,0.001325
1972-10-04,110.09,-0.001904,-0.001966,-0.001989
1972-10-05,108.89,-0.0109,-0.011046,-0.011056
1972-10-06,109.62,0.006704,0.006939,0.006848
1972-10-09,109.9,0.002554,0.002446,0.002446
1972-10-10,109.99,0.000819,0.000914,0.00089
1972-10-11,109.5,-0.004455,-0.004512,-0.004515
1972-10-12,108.6,-0.008219,-0.008287,-0.008287
1972-10-13,107.92,-0.006262,-0.00625,-0.00625
1972-10-16,106.77,-0.010656,-0.010606,-0.010728
1972-10-17,107.5,0.006837,0.00694,0.006892
1972-10-18,108.19,0.006419,0.006495,0.006457
1972-10-19,108.05,-0.001294,-0.001142,-0.001153
1972-10-20,109.24,0.011013,0.011088,0.011076
1972-10-23,110.35,0.010161,0.010252,0.010252
1972-10-24,110.81,0.004169,0.004214,0.004202
1972-10-25,110.72,-0.000812,-0.000721,-0.00087
1972-10-26,110.99,0.002439,0.002493,0.002438
1972-10-27,110.62,-0.003334,-0.003343,-0.003351
1972-10-30,110.59,-0.000271,-3.2e-05,-0.000344
1972-10-31,111.58,0.008952,0.009416,0.009066
1972-11-01,112.67,0.009769,0.009956,0.009731
1972-11-02,113.23,0.00497,0.00551,0.005042
1972-11-03,114.22,0.008743,0.009383,0.008796
1972-11-06,113.98,-0.002101,-0.001996,-0.002098
1972-11-08,113.35,-0.005527,-0.005279,-0.005591
1972-11-09,113.5,0.001323,0.001517,0.001413
1972-11-10,113.73,0.002026,0.002701,0.0019
1972-11-13,113.9,0.001495,0.001764,0.001583
1972-11-14,114.95,0.009219,0.009419,0.009314
1972-11-15,114.5,-0.003915,-0.00402,-0.004066
1972-11-16,115.13,0.005502,0.00561,0.005473
1972-11-17,115.49,0.003127,0.003134,0.002814
1972-11-20,115.53,0.000346,0.00033,0.000259
1972-11-21,116.21,0.005886,0.005712,0.005696
1972-11-22,116.9,0.005938,0.00632,0.006183
1972-11-24,117.27,0.003165,0.003184,0.003105
1972-11-27,116.72,-0.00469,-0.00371,-0.004786
1972-11-28,116.47,-0.002142,-0.002102,-0.002199
1972-11-29,116.52,0.000429,0.000446,0.000434
1972-11-30,116.67,0.001287,0.001485,0.001373
1972-12-01,117.38,0.006086,0.006191,0.006113
1972-12-04,117.77,0.003323,0.003444,0.003312
1972-12-05,117.58,-0.001613,-0.001605,-0.001755
1972-12-06,118.01,0.003657,0.003591,0.003579
1972-12-07,118.6,0.005,0.005022,0.005014
1972-12-08,118.86,0.002192,0.002302,0.002277
1972-12-11,119.12,0.002187,0.002341,0.002193
1972-12-12,118.66,-0.003862,-0.003728,-0.003808
1972-12-13,118.56,-0.000843,-0.000852,-0.000894
1972-12-14,118.24,-0.002699,-0.002511,-0.002516
1972-12-15,118.26,0.000169,0.000194,0.000193
1972-12-18,116.9,-0.0115,-0.011498,-0.01153
1972-12-19,116.34,-0.00479,-0.004713,-0.004719
1972-12-20,115.95,-0.003352,-0.003364,-0.003412
1972-12-21,115.11,-0.007245,-0.007259,-0.007282
1972-12-22,115.83,0.006255,0.006542,0.006423
1972-12-26,116.3,0.004058,0.004072,0.004029
1972-12-27,116.93,0.005417,0.005486,0.00548
1972-12-29,118.05,0.009578,0.010185,0.010108
1973-01-02,119.1,0.008895,0.008866,0.008843
1973-01-03,119.57,0.003946,0.004016,0.004016
1973-01-04,119.4,-0.001422,-0.00198,-0.00206
1973-01-05,119.87,0.003936,0.003887,0.003868
1973-01-08,119.85,-0.000167,-0.000208,-0.000241
1973-01-09,119.73,-0.001001,-0.000821,-0.000872
1973-01-10,119.43,-0.002506,-0.002391,-0.002391
1973-01-11,120.24,0.006782,0.00684,0.006838
1973-01-12,119.3,-0.007818,-0.008031,-0.008031
1973-01-15,118.44,-0.007209,-0.007214,-0.007316
1973-01-16,118.14,-0.002533,-0.002526,-0.002569
1973-01-17,118.68,0.004571,0.004521,0.004521
1973-01-18,118.85,0.001432,0.001475,0.001447
1973-01-19,118.78,-0.000589,-0.000655,-0.000692
1973-01-22,118.21,-0.004799,-0.004828,-0.004858
1973-01-23,118.22,8.5e-05,0.000242,0.00012
1973-01-24,116.73,-0.012604,-0.012683,-0.012683
1973-01-26,116.45,-0.002399,-0.002339,-0.002403
1973-01-29,116.01,-0.003778,-0.003538,-0.0038
1973-01-30,115.83,-0.001552,-0.001212,-0.001413
1973-01-31,116.03,0.001727,0.001933,0.001729
1973-02-01,114.76,-0.010945,-0.010907,-0.011022
1973-02-02,114.35,-0.003573,-0.003568,-0.00363
1973-02-05,114.23,-0.001049,-3e-06,-0.001016
1973-02-06,114.45,0.001926,0.002161,0.002006
1973-02-07,113.66,-0.006903,-0.006591,-0.006862
1973-02-08,113.16,-0.004399,-0.003805,-0.004334
1973-02-09,114.68,0.013432,0.013785,0.013534
1973-02-12,116.06,0.012034,0.011907,0.011907
1973-02-13,116.78,0.006204,0.006307,0.006112
1973-02-14,115.1,-0.014386,-0.0144,-0.014435
1973-02-15,114.45,-0.005647,-0.005697,-0.00572
1973-02-16,114.98,0.004631,0.004819,0.004681
1973-02-20,115.4,0.003653,0.003814,0.003664
1973-02-21,114.69,-0.006153,-0.006251,-0.006262
1973-02-22,114.44,-0.00218,-0.002151,-0.002323
1973-02-23,113.16,-0.011185,-0.010701,-0.011441
1973-02-26,112.19,-0.008572,-0.008438,-0.008669
1973-02-27,110.9,-0.011498,-0.011285,-0.011491
1973-02-28,111.68,0.007033,0.007211,0.007027
1973-03-01,111.05,-0.005641,-0.005756,-0.005865
